lat,lon,risk
43.16,-75.3,0.0
43.16,-75.2,0.0
43.16,-75.1,0.0
43.16,-75.0,0.0
43.16,-74.8,0.0
43.16,-74.7,0.0
43.16,-74.5,0.04385161614844897
43.16,-74.3,0.0
43.16,-74.2,0.0
43.16,-73.9,0.16961387927751864
43.16,-73.8,0.28789009066903437
43.16,-73.7,0.18359777892904874
43.16,-73.6,0.0
43.16,-73.5,0.269841494534816
43.16,-73.4,0.0
43.16,-73.3,0.262881030185604
43.17,-79.1,0.050167137400699495
43.17,-79.0,0.0
43.17,-78.9,0.0
43.17,-78.8,0.2774863128557229
43.17,-78.7,0.03619765857826142
43.17,-78.6,0.0
43.17,-78.5,0.07976333808494987
43.17,-78.4,0.0
43.17,-78.3,0.049511098900878375
43.17,-78.2,0.0
43.17,-78.1,0.0
43.17,-77.9,0.2366508551383214
43.17,-77.8,0.0
43.17,-77.7,0.17190233143527692
43.17,-77.6,0.1680870733758557
43.17,-77.5,0.0
43.17,-77.4,0.0
43.17,-77.3,0.048662223973958925
43.17,-77.2,0.29885059475119446
43.17,-77.1,0.030187832454269772
43.17,-77.0,0.03416302771656893
43.17,-76.9,0.0407535664626537
43.17,-76.8,0.0
43.17,-76.7,0.0
43.17,-76.6,0.0
43.17,-76.5,0.0
43.17,-76.4,0.16216189983936707
43.17,-76.3,0.0
43.17,-76.2,0.0
43.17,-76.1,0.0
43.17,-76.0,0.0
43.17,-75.9,0.0
43.17,-75.7,0.0
43.17,-75.6,0.0
43.17,-75.5,0.054950048445398955
43.17,-75.4,0.06314711839143797
43.17,-75.3,0.14962375123374191
43.17,-75.2,0.0
43.17,-75.1,0.0
43.17,-75.0,0.0
43.17,-74.8,0.0
43.17,-74.7,0.12028856388884789
43.17,-74.5,0.0
43.17,-74.3,0.0
43.17,-74.2,0.0
43.17,-73.9,0.13538402778777697
43.17,-73.8,0.1893088326239659
43.17,-73.7,0.21327593217207558
43.17,-73.6,0.0
43.17,-73.4,0.0
43.17,-73.3,0.0
43.18,-79.1,0.0
43.18,-79.0,0.0
43.18,-78.9,0.0
43.18,-78.8,0.034383753646587106
43.18,-78.7,0.030918592583700673
43.18,-78.6,0.03843442137047362
43.18,-78.5,0.08227451907533993
43.18,-78.4,0.0
43.18,-78.3,0.0
43.18,-78.2,0.0
43.18,-78.1,0.044948458511822116
43.18,-78.0,0.0
43.18,-77.9,0.21604518325005478
43.18,-77.8,0.17515570763815885
43.18,-77.7,0.19501995488521856
43.18,-77.6,0.20387840883764782
43.18,-77.5,0.0
43.18,-77.4,0.21758920347600424
43.18,-77.3,0.0
43.18,-77.2,0.0
43.18,-77.1,0.3748331786313869
43.18,-77.0,0.0
43.18,-76.9,0.0
43.18,-76.8,0.0
43.18,-76.7,0.0
43.18,-76.6,0.0
43.18,-76.5,0.0
43.18,-76.4,0.0
43.18,-76.3,0.11628844245723217
43.18,-76.2,0.0
43.18,-76.1,0.0
43.18,-76.0,0.0
43.18,-75.8,0.14782862673256725
43.18,-75.7,0.0
43.18,-75.6,0.0
43.18,-75.5,0.05911879021279356
43.18,-75.4,0.0
43.18,-75.3,0.07097709996833491
43.18,-75.2,0.0
43.18,-75.1,0.0
43.18,-75.0,0.0
43.18,-74.7,0.11954301575359763
43.18,-74.6,0.0
43.18,-74.2,0.0
43.18,-73.8,0.0
43.18,-73.7,0.0
43.18,-73.6,0.38520662834987346
43.18,-73.5,0.0
43.18,-73.4,0.040120273045369796
43.18,-73.3,0.04760313405276366
43.19,-79.0,0.0
43.19,-78.9,0.0
43.19,-78.8,0.0
43.19,-78.7,0.03178180724807338
43.19,-78.6,0.0
43.19,-78.5,0.043935542190381156
43.19,-78.4,0.0
43.19,-78.3,0.0
43.19,-78.1,0.044021178375496225
43.19,-78.0,0.0
43.19,-77.9,0.0
43.19,-77.8,0.15878020184577668
43.19,-77.7,0.17732541818580003
43.19,-77.6,0.15826292015490115
43.19,-77.5,0.0
43.19,-77.4,0.0
43.19,-77.3,0.0
43.19,-77.2,0.2940920018682017
43.19,-77.1,0.0
43.19,-76.9,0.04101429144516471
43.19,-76.8,0.04567463842238331
43.19,-76.6,0.0
43.19,-76.5,0.0
43.19,-76.3,0.0
43.19,-76.2,0.0
43.19,-76.1,0.0
43.19,-76.0,0.0
43.19,-75.7,0.0
43.19,-75.6,0.0
43.19,-75.5,0.060104035859042594
43.19,-75.4,0.06917261981783104
43.19,-75.3,0.0
43.19,-75.2,0.0
43.19,-75.0,0.0
43.19,-74.3,0.040551059774551326
43.19,-74.2,0.0
43.19,-73.8,0.1709952739825232
43.19,-73.7,0.22679741737327935
43.19,-73.6,0.04335117951474968
43.19,-73.4,0.0
43.19,-73.3,0.0
43.2,-79.0,0.0
43.2,-78.9,0.0450809314922151
43.2,-78.8,0.02952022637436242
43.2,-78.7,0.033884925975361
43.2,-78.6,0.0
43.2,-78.5,0.04498109087262382
43.2,-78.4,0.08048493005597848
43.2,-78.2,0.0
43.2,-78.1,0.0
43.2,-78.0,0.0
43.2,-77.9,0.19500014477998953
43.2,-77.8,0.18529087580518852
43.2,-77.7,0.16550223364025407
43.2,-77.6,0.17960893297464778
43.2,-77.5,0.0
43.2,-77.4,0.0
43.2,-77.3,0.0
43.2,-77.2,0.04804697452380633
43.2,-77.1,0.03656044937997554
43.2,-77.0,0.04435275150133763
43.2,-76.9,0.0
43.2,-76.8,0.04979575700958663
43.2,-76.7,0.05183863083380962
43.2,-76.6,0.0
43.2,-76.5,0.0
43.2,-76.4,0.0
43.2,-76.3,0.0
43.2,-76.2,0.0
43.2,-76.1,0.0
43.2,-76.0,0.12275554198689918
43.2,-75.7,0.0
43.2,-75.6,0.0
43.2,-75.5,0.05968402392882741
43.2,-75.4,0.06861656966562645
43.2,-75.3,0.0
43.2,-75.2,0.0
43.2,-75.1,0.0
43.2,-75.0,0.0
43.2,-74.9,0.0
43.2,-74.6,0.0
43.2,-74.2,0.0
43.2,-73.9,0.0
43.2,-73.8,0.0
43.2,-73.7,0.0
43.2,-73.6,0.0
43.2,-73.5,0.0
43.2,-73.4,0.04223661793658922
43.2,-73.3,0.0
43.21,-79.1,0.0
43.21,-79.0,0.0
43.21,-78.9,0.2857995748468499
43.21,-78.8,0.028883343010542437
43.21,-78.7,0.03521473873292078
43.21,-78.6,0.0
43.21,-78.5,0.048876642365725365
43.21,-78.4,0.0
43.21,-78.3,0.0
43.21,-78.2,0.046674427902054345
43.21,-78.1,0.0
43.21,-78.0,0.0
43.21,-77.9,0.0
43.21,-77.8,0.0
43.21,-77.7,0.1724722069501179
43.21,-77.6,0.0
43.21,-77.5,0.0
43.21,-77.4,0.0
43.21,-77.3,0.0
43.21,-77.2,0.05065859843472555
43.21,-77.1,0.03159344907496899
43.21,-77.0,0.04654509084174177
43.21,-76.9,0.04991099310139693
43.21,-76.8,0.042935569982835785
43.21,-76.7,0.0
43.21,-76.6,0.0
43.21,-76.5,0.14897774774813735
43.21,-76.4,0.0
43.21,-76.3,0.0
43.21,-76.2,0.1906237152877623
43.21,-76.1,0.0
43.21,-75.7,0.0
43.21,-75.6,0.0
43.21,-75.5,0.0
43.21,-75.4,0.06140863077880586
43.21,-75.3,0.06629594529516976
43.21,-75.2,0.07413926656908296
43.21,-75.1,0.0
43.21,-75.0,0.0
43.21,-74.2,0.0
43.21,-74.1,0.22406065677897996
43.21,-73.9,0.0
43.21,-73.8,0.16428839003660778
43.21,-73.7,0.29849146954524447
43.21,-73.6,0.0
43.21,-73.5,0.0
43.21,-73.3,0.0
43.22,-79.1,0.0
43.22,-79.0,0.0
43.22,-78.9,0.04076668258465908
43.22,-78.8,0.03418199096856911
43.22,-78.7,0.032884163208199625
43.22,-78.6,0.04512662179533832
43.22,-78.5,0.0
43.22,-78.4,0.0
43.22,-78.3,0.0
43.22,-78.2,0.04643032730977205
43.22,-78.1,0.0
43.22,-78.0,0.0
43.22,-77.9,0.0
43.22,-77.8,0.0
43.22,-77.7,0.1650623697816791
43.22,-77.6,0.18210211080551802
43.22,-77.5,0.0
43.22,-77.4,0.0
43.22,-77.3,0.0
43.22,-77.2,0.0
43.22,-77.1,0.03548266806719576
43.22,-77.0,0.03646422213755518
43.22,-76.9,0.04209531769912507
43.22,-76.8,0.0
43.22,-76.7,0.0
43.22,-76.6,0.0
43.22,-76.5,0.13352728630953012
43.22,-76.4,0.0
43.22,-76.3,0.0
43.22,-76.2,0.0
43.22,-76.1,0.0
43.22,-75.8,0.0
43.22,-75.7,0.0
43.22,-75.6,0.0
43.22,-75.5,0.045334101475890405
43.22,-75.4,0.05874401468935052
43.22,-75.3,0.07663788070792557
43.22,-75.2,0.0
43.22,-75.1,0.0955007576704977
43.22,-75.0,0.0
43.22,-74.9,0.0
43.22,-74.3,0.0
43.22,-74.2,0.0
43.22,-74.1,0.21587409861653714
43.22,-73.9,0.16757072550031912
43.22,-73.8,0.0
43.22,-73.7,0.0
43.22,-73.6,0.20471020647007954
43.22,-73.5,0.0
43.22,-73.4,0.04078808973775118
43.22,-73.3,0.0
43.23,-79.1,0.0
43.23,-79.0,0.0
43.23,-78.9,0.0
43.23,-78.8,0.02855859660077085
43.23,-78.7,0.024440254423131774
43.23,-78.6,0.04862722328516417
43.23,-78.5,0.0
43.23,-78.4,0.0
43.23,-78.3,0.0
43.23,-78.2,0.0
43.23,-78.1,0.0
43.23,-78.0,0.0
43.23,-77.9,0.0
43.23,-77.8,0.0
43.23,-77.7,0.1719231930572786
43.23,-77.6,0.0
43.23,-77.5,0.0
43.23,-77.4,0.0
43.23,-77.3,0.0
43.23,-77.2,0.04255608258622033
43.23,-77.1,0.041305695905350034
43.23,-77.0,0.03743521963949672
43.23,-76.9,0.0
43.23,-76.8,0.0
43.23,-76.7,0.0
43.23,-76.6,0.15564404117808986
43.23,-76.5,0.0
43.23,-76.4,0.0
43.23,-76.3,0.0
43.23,-76.2,0.0
43.23,-76.1,0.0
43.23,-75.9,0.0
43.23,-75.8,0.0
43.23,-75.7,0.14429669827346397
43.23,-75.6,0.0
43.23,-75.5,0.061994839875158546
43.23,-75.4,0.05291867977962497
43.23,-75.3,0.06855171005092454
43.23,-75.2,0.06651854237313495
43.23,-75.1,0.0
43.23,-74.2,0.046446170678667395
43.23,-74.1,0.0
43.23,-73.9,0.1710066635179083
43.23,-73.8,0.0
43.23,-73.7,0.0
43.23,-73.6,0.0
43.23,-73.5,0.0
43.23,-73.4,0.04298347767927878
43.24,-79.1,0.049242595728291184
43.24,-79.0,0.0
43.24,-78.9,0.04658379099999548
43.24,-78.8,0.0
43.24,-78.7,0.029559186915061226
43.24,-78.6,0.0
43.24,-78.5,0.0
43.24,-78.4,0.0
43.24,-78.3,0.0
43.24,-78.2,0.0
43.24,-78.1,0.0
43.24,-78.0,0.0
43.24,-77.9,0.0
43.24,-77.8,0.0
43.24,-77.7,0.0
43.24,-77.6,0.0
43.24,-77.5,0.0
43.24,-77.4,0.0
43.24,-77.3,0.04490812406344171
43.24,-77.2,0.0
43.24,-77.1,0.039255383039479855
43.24,-77.0,0.0
43.24,-76.9,0.04375426577911392
43.24,-76.8,0.0
43.24,-76.7,0.04870337679888927
43.24,-76.6,0.0
43.24,-76.5,0.27260641251404727
43.24,-76.4,0.0
43.24,-76.3,0.0
43.24,-76.2,0.0
43.24,-76.1,0.0
43.24,-76.0,0.0
43.24,-75.9,0.0
43.24,-75.8,0.0
43.24,-75.7,0.0
43.24,-75.6,0.14038775605284087
43.24,-75.5,0.045630762733332275
43.24,-75.4,0.061074654508675684
43.24,-75.3,0.0
43.24,-75.2,0.0
43.24,-75.1,0.04504473556988558
43.24,-75.0,0.0
43.24,-74.2,0.04716922919443796
43.24,-74.1,0.0
43.24,-73.9,0.0
43.24,-73.8,0.17067486414866578
43.24,-73.7,0.19860403745249453
43.24,-73.6,0.0
43.24,-73.5,0.03670979185147247
43.24,-73.3,0.04592445309176267
43.25,-79.1,0.0
43.25,-79.0,0.0
43.25,-78.9,0.04390355998343717
43.25,-78.8,0.030157755533727387
43.25,-78.7,0.0
43.25,-78.6,0.0
43.25,-78.5,0.0
43.25,-78.4,0.0
43.25,-78.3,0.0
43.25,-78.2,0.0
43.25,-78.1,0.0
43.25,-78.0,0.0
43.25,-77.9,0.0
43.25,-77.8,0.25661074019871305
43.25,-77.7,0.0
43.25,-77.6,0.0
43.25,-77.5,0.0
43.25,-77.4,0.0
43.25,-77.3,0.30169995730331534
43.25,-77.2,0.0
43.25,-77.1,0.0
43.25,-77.0,0.053343291299577676
43.25,-76.8,0.0
43.25,-76.7,0.0
43.25,-76.6,0.3650729554240767
43.25,-76.5,0.1557660510507622
43.25,-76.4,0.0
43.25,-76.3,0.0
43.25,-76.2,0.0
43.25,-76.1,0.0
43.25,-76.0,0.0
43.25,-75.9,0.0
43.25,-75.7,0.0
43.25,-75.6,0.0
43.25,-75.5,0.04374754819565995
43.25,-75.4,0.04235136548704486
43.25,-75.3,0.0
43.25,-75.2,0.0
43.25,-75.1,0.0
43.25,-75.0,0.044934111862925334
43.25,-73.9,0.0
43.25,-73.8,0.0
43.25,-73.7,0.0
43.25,-73.6,0.0
43.25,-73.5,0.0
43.26,-79.1,0.0
43.26,-79.0,0.0
43.26,-78.9,0.0
43.26,-78.8,0.0
43.26,-78.7,0.040636640199057696
43.26,-78.6,0.040811353334374884
43.26,-78.5,0.0
43.26,-78.4,0.0
43.26,-78.3,0.0
43.26,-78.2,0.0
43.26,-78.1,0.0
43.26,-78.0,0.0
43.26,-77.9,0.23095809287424637
43.26,-77.8,0.26896212370622874
43.26,-77.7,0.0
43.26,-77.6,0.0
43.26,-77.4,0.0
43.26,-77.3,0.0
43.26,-77.2,0.0
43.26,-77.1,0.0
43.26,-77.0,0.0
43.26,-76.9,0.042826934036982595
43.26,-76.8,0.0
43.26,-76.7,0.0
43.26,-76.6,0.0
43.26,-76.5,0.0
43.26,-76.4,0.13349079141858292
43.26,-76.3,0.12458049882032339
43.26,-76.2,0.12670608533873207
43.26,-76.1,0.0
43.26,-76.0,0.0
43.26,-75.9,0.0
43.26,-75.8,0.15002708816500748
43.26,-75.7,0.0
43.26,-75.6,0.0
43.26,-75.5,0.05563754820687525
43.26,-75.4,0.047693809238759585
43.26,-75.3,0.07532732569691283
43.26,-75.2,0.07174133901824421
43.26,-75.0,0.0
43.26,-74.9,0.0
43.26,-74.3,0.04431421965967544
43.26,-74.2,0.04498426465663716
43.26,-74.1,0.31850735988893075
43.26,-73.8,0.2167141640153444
43.26,-73.7,0.0
43.26,-73.6,0.0
43.26,-73.5,0.0
43.26,-73.3,0.0
43.27,-79.0,0.0
43.27,-78.9,0.04328200289097103
43.27,-78.8,0.0
43.27,-78.7,0.0332930419777206
43.27,-78.6,0.0
43.27,-78.5,0.0
43.27,-78.4,0.0
43.27,-78.3,0.0
43.27,-78.2,0.0
43.27,-78.1,0.0
43.27,-78.0,0.0
43.27,-77.9,0.30391709763058244
43.27,-77.8,0.0
43.27,-77.7,0.0
43.27,-77.6,0.0
43.27,-77.4,0.0
43.27,-77.3,0.04567113975339919
43.27,-77.2,0.0
43.27,-77.1,0.0
43.27,-77.0,0.2807903243556879
43.27,-76.9,0.0
43.27,-76.8,0.0
43.27,-76.7,0.0
43.27,-76.6,0.16262161620210228
43.27,-76.5,0.0
43.27,-76.4,0.0
43.27,-76.3,0.0
43.27,-76.2,0.0
43.27,-76.1,0.0
43.27,-76.0,0.0
43.27,-75.9,0.0
43.27,-75.8,0.0
43.27,-75.7,0.0
43.27,-75.6,0.06720479779883028
43.27,-75.5,0.0
43.27,-75.4,0.0488194370948114
43.27,-75.3,0.0984103110389631
43.27,-75.2,0.06968775171106908
43.27,-75.1,0.0
43.27,-74.2,0.0
43.27,-74.0,0.0
43.27,-73.9,0.0
43.27,-73.8,0.0
43.27,-73.7,0.2003825982974916
43.27,-73.6,0.04066151075320106
43.27,-73.5,0.0
43.27,-73.4,0.0
43.27,-73.3,0.0
43.28,-79.0,0.0
43.28,-78.9,0.0
43.28,-78.8,0.048129793579318576
43.28,-78.7,0.03324593155800287
43.28,-78.6,0.0
43.28,-78.5,0.0
43.28,-78.4,0.04748716150773503
43.28,-78.3,0.0
43.28,-78.2,0.0
43.28,-78.1,0.0
43.28,-78.0,0.0
43.28,-77.9,0.0
43.28,-77.8,0.0
43.28,-77.7,0.18688404984992069
43.28,-77.6,0.0
43.28,-77.4,0.0
43.28,-77.3,0.047631549515414054
43.28,-77.2,0.04402668822617911
43.28,-77.0,0.0
43.28,-76.8,0.0
43.28,-76.7,0.0
43.28,-76.6,0.0
43.28,-76.5,0.16826722592323728
43.28,-76.4,0.0
43.28,-76.3,0.0
43.28,-76.2,0.0
43.28,-76.1,0.0
43.28,-76.0,0.0
43.28,-75.9,0.0
43.28,-75.8,0.9667035532164306
43.28,-75.7,0.0
43.28,-75.6,0.06569343486491297
43.28,-75.5,0.15493148312855498
43.28,-75.4,0.053643091525134544
43.28,-75.3,0.0
43.28,-75.2,0.0
43.28,-75.0,0.0
43.28,-74.3,0.0
43.28,-74.1,0.0
43.28,-73.9,0.0
43.28,-73.8,0.0
43.28,-73.7,0.0
43.28,-73.6,0.0390151899029413
43.28,-73.5,0.03885618994880284
43.28,-73.4,0.03997450194554369
43.28,-73.3,0.0
43.29,-78.9,0.0
43.29,-78.8,0.04902971640842556
43.29,-78.7,0.04983162407252713
43.29,-78.6,0.03999069150937892
43.29,-78.5,0.0
43.29,-78.4,0.0
43.29,-78.3,0.0
43.29,-78.2,0.0
43.29,-78.1,0.0
43.29,-78.0,0.0
43.29,-77.9,0.0
43.29,-77.8,0.0
43.29,-77.7,0.0
43.29,-77.2,0.0
43.29,-76.9,0.05595668225475331
43.29,-76.8,0.04801238148040781
43.29,-76.7,0.0
43.29,-76.6,0.1651157864031658
43.29,-76.5,0.0
43.29,-76.4,0.0
43.29,-76.3,0.0
43.29,-76.2,0.0
43.29,-76.1,0.0
43.29,-75.9,0.21025354028261464
43.29,-75.8,0.0
43.29,-75.6,0.0
43.29,-75.5,0.05584879137727203
43.29,-75.3,0.07276839259358561
43.29,-75.2,0.0
43.29,-75.1,0.0
43.29,-75.0,0.04519178764246017
43.29,-74.3,0.04535750680903563
43.29,-74.0,0.2142681799555747
43.29,-73.9,0.0
43.29,-73.8,0.0
43.29,-73.7,0.043333851033866076
43.29,-73.6,0.040501013818683075
43.29,-73.5,0.03870404213774311
43.29,-73.4,0.04995288939782367
43.29,-73.3,0.0
43.3,-78.9,0.0
43.3,-78.8,0.0
43.3,-78.6,0.0
43.3,-78.5,0.05016243016077855
43.3,-78.4,0.0
43.3,-78.3,0.08668711555080763
43.3,-78.2,0.0
43.3,-78.1,0.0
43.3,-78.0,0.0
43.3,-77.9,0.0
43.3,-77.8,0.0
43.3,-77.7,0.0
43.3,-76.8,0.0
43.3,-76.7,0.05495563516379096
43.3,-76.5,0.0
43.3,-76.4,0.0
43.3,-76.3,0.0
43.3,-76.2,0.0
43.3,-76.1,0.0
43.3,-76.0,0.0
43.3,-75.9,0.0
43.3,-75.8,0.0
43.3,-75.7,0.07315153598536178
43.3,-75.6,0.0
43.3,-75.5,0.061385869832365235
43.3,-75.4,0.0
43.3,-75.2,0.06812914165064715
43.3,-75.0,0.0
43.3,-74.5,0.0
43.3,-74.2,0.0
43.3,-73.9,0.0
43.3,-73.8,0.0
43.3,-73.7,0.0
43.3,-73.6,0.03780113314897828
43.3,-73.4,0.04507780392879354
43.31,-78.9,0.044793947180418965
43.31,-78.8,0.0
43.31,-78.7,0.0
43.31,-78.6,0.0505955478557236
43.31,-78.5,0.0
43.31,-78.4,0.0
43.31,-78.3,0.0
43.31,-78.2,0.0
43.31,-78.1,0.26090535958346234
43.31,-78.0,0.0
43.31,-77.9,0.0
43.31,-77.8,0.21164317392578974
43.31,-77.7,0.0
43.31,-76.7,0.0
43.31,-76.6,0.0
43.31,-76.5,0.0
43.31,-76.4,0.0
43.31,-76.3,0.0
43.31,-76.2,0.0
43.31,-76.1,0.0
43.31,-76.0,0.0
43.31,-75.9,0.0
43.31,-75.7,0.0
43.31,-75.6,0.07190493205634574
43.31,-75.5,0.07860490232885697
43.31,-75.4,0.0
43.31,-75.2,0.0
43.31,-75.1,0.0
43.31,-74.2,0.0
43.31,-74.0,0.0
43.31,-73.8,0.0
43.31,-73.7,0.0
43.31,-73.6,0.0
43.31,-73.5,0.035870166460451935
43.31,-73.4,0.03531402361426242
43.32,-78.8,0.0
43.32,-78.7,0.0
43.32,-78.6,0.0
43.32,-78.5,0.0
43.32,-78.4,0.08282578689263562
43.32,-78.3,0.0
43.32,-78.2,0.0
43.32,-78.1,0.0
43.32,-78.0,0.0
43.32,-77.9,0.0
43.32,-77.8,0.0
43.32,-77.7,0.0
43.32,-76.7,0.0
43.32,-76.6,0.0
43.32,-76.5,0.0
43.32,-76.4,0.0
43.32,-76.3,0.0
43.32,-76.2,0.0
43.32,-76.1,0.0
43.32,-76.0,0.0
43.32,-75.9,0.0
43.32,-75.8,0.0
43.32,-75.7,0.07008321010787605
43.32,-75.6,0.0
43.32,-75.5,0.0
43.32,-75.4,0.0753693906519818
43.32,-75.3,0.0
43.32,-75.2,0.0
43.32,-75.1,0.0
43.32,-75.0,0.10538963283609494
43.32,-74.3,0.0
43.32,-73.9,0.0
43.32,-73.8,0.0
43.32,-73.7,0.0
43.32,-73.6,0.0
43.32,-73.5,0.02829351190288896
43.32,-73.4,0.0290938362573678
43.32,-73.3,0.0494897318429628
43.33,-78.8,0.0
43.33,-78.7,0.0
43.33,-78.6,0.0
43.33,-78.5,0.0
43.33,-78.4,0.0
43.33,-78.3,0.08519658622202486
43.33,-78.2,0.0
43.33,-78.1,0.25943731981304524
43.33,-78.0,0.0
43.33,-77.9,0.0
43.33,-77.8,0.25365833196522697
43.33,-77.7,0.0
43.33,-76.7,0.049886111469739626
43.33,-76.6,0.0
43.33,-76.5,0.0
43.33,-76.4,0.0
43.33,-76.3,0.0
43.33,-76.2,0.0
43.33,-76.1,0.0
43.33,-76.0,0.0
43.33,-75.9,0.29780319627096463
43.33,-75.8,0.0
43.33,-75.7,0.0
43.33,-75.6,0.0
43.33,-75.5,0.06959851058308342
43.33,-75.4,0.0
43.33,-75.3,0.06968148516869008
43.33,-75.2,0.0
43.33,-75.1,0.04617183730355729
43.33,-73.8,0.0
43.33,-73.7,0.0
43.33,-73.6,0.0
43.33,-73.5,0.03978684991158179
43.33,-73.4,0.0
43.34,-78.7,0.0
43.34,-78.6,0.04872521911883041
43.34,-78.5,0.0
43.34,-78.4,0.0
43.34,-78.3,0.0
43.34,-78.2,0.0
43.34,-78.1,0.0
43.34,-78.0,0.0
43.34,-77.9,0.0
43.34,-77.8,0.0
43.34,-76.6,0.0
43.34,-76.5,0.0
43.34,-76.4,0.0
43.34,-76.3,0.0
43.34,-76.2,0.0
43.34,-76.1,0.0
43.34,-76.0,0.20693108707503113
43.34,-75.9,0.0
43.34,-75.8,0.0
43.34,-75.7,0.0
43.34,-75.6,0.1755386424751581
43.34,-75.4,0.0
43.34,-75.3,0.0
43.34,-75.2,0.2665603269338716
43.34,-75.1,0.0
43.34,-75.0,0.0
43.34,-73.8,0.0
43.34,-73.7,0.0
43.34,-73.6,0.0
43.34,-73.5,0.04732053190737197
43.34,-73.4,0.029305033771927842
43.35,-78.6,0.0
43.35,-78.5,0.0
43.35,-78.4,0.0836210348779855
43.35,-78.3,0.0
43.35,-78.2,0.2663767716341952
43.35,-78.1,0.0
43.35,-78.0,0.0
43.35,-77.9,0.0
43.35,-77.8,0.0
43.35,-76.6,0.0
43.35,-76.5,0.0
43.35,-76.4,0.0
43.35,-76.3,0.0
43.35,-76.2,0.0
43.35,-76.1,0.0
43.35,-76.0,0.0
43.35,-75.9,0.0
43.35,-75.8,0.0
43.35,-75.7,0.07971956611381983
43.35,-75.6,0.15523731572291635
43.35,-75.4,0.2301403835440971
43.35,-75.2,0.0
43.35,-75.1,0.0
43.35,-75.0,0.0
43.35,-74.9,0.0
43.35,-73.9,0.20388149303762662
43.35,-73.8,0.0
43.35,-73.7,0.21667626020355102
43.35,-73.6,0.0395058706691287
43.35,-73.5,0.0
43.35,-73.4,0.0
43.35,-73.3,0.03692268731157587
43.36,-78.6,0.0
43.36,-76.6,0.3828880464106806
43.36,-76.5,0.0
43.36,-76.4,0.0
43.36,-76.3,0.0
43.36,-76.2,0.0
43.36,-76.1,0.0
43.36,-76.0,0.0
43.36,-75.9,0.2193392037532265
43.36,-75.6,0.07806848864914218
43.36,-75.1,0.0
43.36,-73.8,0.0
43.36,-73.7,0.04399295584783533
43.36,-73.6,0.0
43.36,-73.5,0.03428214538001659
43.36,-73.4,0.04338694955389694
43.36,-73.3,0.0
43.37,-78.5,0.0
43.37,-78.4,0.0
43.37,-78.3,0.0
43.37,-78.2,0.0
43.37,-78.1,0.0
43.37,-78.0,0.0
43.37,-76.6,0.05493012440095653
43.37,-76.5,0.0
43.37,-76.4,0.0
43.37,-76.3,0.0
43.37,-76.2,0.0
43.37,-76.1,0.0
43.37,-76.0,0.0
43.37,-75.9,0.0
43.37,-75.8,0.0
43.37,-75.7,0.0
43.37,-75.6,0.07909282396625938
43.37,-75.5,0.17006865289740064
43.37,-75.4,0.0665106899716142
43.37,-75.1,0.0
43.37,-73.8,0.24387224569010002
43.37,-73.7,0.0
43.37,-73.6,0.04361755802559545
43.37,-73.5,0.0
43.37,-73.4,0.03819817242509131
43.37,-73.3,0.25503671294427643
43.38,-78.4,0.0
43.38,-78.2,0.0
43.38,-78.1,0.0
43.38,-76.6,0.0
43.38,-76.5,0.0
43.38,-76.4,0.0
43.38,-76.3,0.0
43.38,-76.2,0.0
43.38,-76.1,0.0
43.38,-76.0,0.0
43.38,-75.8,0.0
43.38,-75.7,0.0
43.38,-75.5,0.0
43.38,-75.2,0.0
43.38,-73.8,0.0
43.38,-73.7,0.0
43.38,-73.6,0.0
43.38,-73.5,0.03527175472428792
43.38,-73.4,0.0361089849369339
43.38,-73.3,0.0
43.39,-76.6,0.0
43.39,-76.5,0.0
43.39,-76.4,0.0
43.39,-76.3,0.0
43.39,-76.2,0.0
43.39,-76.1,0.0
43.39,-76.0,0.0
43.39,-75.9,0.0
43.39,-75.8,0.0
43.39,-75.7,0.0
43.39,-75.6,0.0
43.39,-75.4,0.0
43.39,-75.2,0.0
43.39,-75.1,0.0
43.39,-74.7,0.10101054245623914
43.39,-74.3,0.0
43.39,-73.7,0.0
43.39,-73.6,0.0
43.39,-73.5,0.03736984044063441
43.39,-73.4,0.0
43.39,-73.3,0.0
43.4,-79.0,0.0
43.4,-76.6,0.0
43.4,-76.5,0.0
43.4,-76.4,0.0
43.4,-76.3,0.0
43.4,-76.2,0.0
43.4,-76.1,0.0
43.4,-76.0,0.0
43.4,-75.9,0.20923582108295935
43.4,-75.8,0.16431820682869608
43.4,-75.7,0.16634013116863305
43.4,-75.5,0.0
43.4,-75.3,0.0
43.4,-75.2,0.0
43.4,-74.3,0.0
43.4,-73.8,0.21734583555821985
43.4,-73.7,0.32312150995862715
43.4,-73.6,0.0
43.4,-73.5,0.41554052438182276
43.4,-73.4,0.03813096396246788
43.4,-73.3,0.0
43.41,-76.6,0.0
43.41,-76.5,0.0
43.41,-76.4,0.0
43.41,-76.3,0.0
43.41,-76.2,0.0
43.41,-76.1,0.0
43.41,-75.9,0.0
43.41,-75.8,0.0
43.41,-75.2,0.0
43.41,-74.3,0.0
43.41,-73.7,0.0
43.41,-73.6,0.23294783173307235
43.41,-73.5,0.035814137321791215
43.41,-73.3,0.0
43.42,-76.6,0.0
43.42,-76.5,0.0
43.42,-76.4,0.0
43.42,-76.3,0.0
43.42,-76.2,0.0
43.42,-76.1,0.0
43.42,-75.9,0.0
43.42,-75.8,0.21136328306414404
43.42,-75.7,0.2330379406020484
