lat,lng,risk,geo_4,geo_8,date
43.43,-73.6,0.23659768110052978,drex,drexj4nn,2020-03-29
43.43,-73.5,0.0,drex,drexp6ny,2020-03-29
43.43,-73.3,0.0,drez,drezh40w,2020-03-29
43.44,-76.6,0.0,dr9x,dr9x0uj8,2020-03-29
43.44,-76.5,0.0,dr9x,dr9x5hn2,2020-03-29
43.44,-76.4,0.0,dr9x,dr9xjkp0,2020-03-29
43.44,-76.3,0.0,dr9x,dr9xpu00,2020-03-29
43.44,-76.2,0.0,dr9z,dr9z4h0b,2020-03-29
43.44,-76.1,0.0,dr9z,dr9zhk18,2020-03-29
43.44,-75.9,0.20784748728545363,drdp,drdp0u52,2020-03-29
43.44,-75.7,0.0,drdp,drdpjkhb,2020-03-29
43.44,-75.5,0.0,drdr,drdr1un8,2020-03-29
43.44,-75.4,0.0,drdr,drdrhhp2,2020-03-29
43.44,-75.3,0.09559414374495376,drdr,drdrns00,2020-03-29
43.44,-75.2,0.0,drdx,drdx0u10,2020-03-29
43.44,-74.9,0.0,drdx,drdxps52,2020-03-29
43.44,-73.9,0.0,drer,drernk58,2020-03-29
43.44,-73.8,0.04472404505085473,drex,drex0sh2,2020-03-29
43.44,-73.7,0.04322960207992209,drex,drex4uj2,2020-03-29
43.44,-73.4,0.04599676160899682,drez,drez1spb,2020-03-29
43.44,-73.3,0.0,drez,drezhh08,2020-03-29
43.45,-76.6,0.0,dr9x,dr9x0vvd,2020-03-29
43.45,-76.5,0.0,dr9x,dr9x5jy6,2020-03-29
43.45,-76.4,0.0,dr9x,dr9xjmz4,2020-03-29
43.45,-76.3,0.0,dr9x,dr9xpvb4,2020-03-29
43.45,-76.2,0.0,dr9z,dr9z4jbf,2020-03-29
43.45,-76.1,0.0,dr9z,dr9zhmcd,2020-03-29
43.45,-75.9,0.0,drdp,drdp0vg6,2020-03-29
43.45,-75.8,0.0,drdp,drdp5ju4,2020-03-29
43.45,-75.6,0.0,drdp,drdpptvf,2020-03-29
43.45,-75.3,0.0,drdr,drdrntb4,2020-03-29
43.45,-74.5,0.0,drep,drep0tyf,2020-03-29
43.45,-74.4,0.0,drep,drep4vzd,2020-03-29
43.45,-73.7,0.0,drex,drex4vv6,2020-03-29
43.45,-73.6,0.0,drex,drexjjy4,2020-03-29
43.45,-73.5,0.0,drex,drexpmyf,2020-03-29
43.45,-73.4,0.04612086450478495,drez,drez1tzf,2020-03-29
43.45,-73.3,0.0,drez,drezhjbd,2020-03-29
43.46,-76.5,0.0,dr9x,dr9x5pwk,2020-03-29
43.46,-76.4,0.0,dr9x,dr9xjrxh,2020-03-29
43.46,-76.3,0.0,dr9x,dr9xpz8h,2020-03-29
43.46,-76.2,0.0,dr9z,dr9z4p8u,2020-03-29
43.46,-76.1,0.0,dr9z,dr9zhr9s,2020-03-29
43.46,-76.0,0.0,dr9z,dr9znxdk,2020-03-29
43.46,-75.9,0.0,drdp,drdp0zek,2020-03-29
43.46,-75.6,0.0,drdp,drdppxtu,2020-03-29
43.46,-75.5,0.0818902792938188,drdr,drdr1zws,2020-03-29
43.46,-75.4,0.07479813917096736,drdr,drdrhpxk,2020-03-29
43.46,-75.2,0.0,drdx,drdx0z9h,2020-03-29
43.46,-75.1,0.03899966956984639,drdx,drdx5p9u,2020-03-29
43.46,-73.7,0.0,drex,drex4ztk,2020-03-29
43.46,-73.6,0.0,drex,drexjpwh,2020-03-29
43.46,-73.4,0.0,drez,drez1xxu,2020-03-29
43.46,-73.3,0.0,drez,drezhp8s,2020-03-29
43.47,-76.5,0.0,dr9x,dr9x71qr,2020-03-29
43.47,-76.4,0.0,dr9x,dr9xm3rp,2020-03-29
43.47,-76.3,0.0,dr9x,dr9xrc2p,2020-03-29
43.47,-76.2,0.0,dr9z,dr9z612z,2020-03-29
43.47,-75.3,0.0,drdr,drdrq92p,2020-03-29
43.47,-75.2,0.0,drdx,drdx2c3p,2020-03-29
43.47,-74.4,0.0,drep,drep6crx,2020-03-29
43.47,-73.6,0.2351451079721114,drex,drexm1qp,2020-03-29
43.47,-73.3,0.0,drez,drezk12x,2020-03-29
43.48,-76.5,0.0,dr9x,dr9x75q3,2020-03-29
43.48,-76.4,0.0,dr9x,dr9xm7r1,2020-03-29
43.48,-76.3,0.0,dr9x,dr9xrg21,2020-03-29
43.48,-76.2,0.0,dr9z,dr9z652c,2020-03-29
43.48,-76.1,0.0,dr9z,dr9zk739,2020-03-29
43.48,-75.9,0.0,drdp,drdp2g73,2020-03-29
43.48,-75.4,0.1900405711097895,drdr,drdrk5r3,2020-03-29
43.48,-75.3,0.0,drdr,drdrqe21,2020-03-29
43.48,-74.4,0.07055152938049754,drep,drep6gr9,2020-03-29
43.48,-74.3,0.0,drep,drepm723,2020-03-29
43.48,-73.9,0.03404389754590909,drer,drerq779,2020-03-29
43.48,-73.8,0.03568343848089513,drex,drex2ek3,2020-03-29
43.48,-73.7,0.04197253800816358,drex,drex6gm3,2020-03-29
43.48,-73.6,0.0756718977742608,drex,drexm5q1,2020-03-29
43.48,-73.5,0.0,drex,drexr7qc,2020-03-29
43.48,-73.4,0.04450442663306614,drez,drez3erc,2020-03-29
43.48,-73.3,0.0,drez,drezk529,2020-03-29
43.49,-76.5,0.0,dr9x,dr9x7jn7,2020-03-29
43.49,-76.4,0.0,dr9x,dr9xmmp5,2020-03-29
43.49,-76.3,0.0,dr9x,dr9xrv05,2020-03-29
43.49,-76.2,0.0,dr9z,dr9z6j0g,2020-03-29
43.49,-76.1,0.0,dr9z,dr9zkm1e,2020-03-29
43.49,-76.0,0.0,dr9z,dr9zqt47,2020-03-29
43.49,-75.9,0.08842913014870907,drdp,drdp2v57,2020-03-29
43.49,-75.4,0.0,drdr,drdrkjp7,2020-03-29
43.49,-75.3,0.0,drdr,drdrqt05,2020-03-29
43.49,-74.3,0.0,drep,drepmm07,2020-03-29
43.49,-73.9,0.0,drer,drerqm5e,2020-03-29
43.49,-73.8,0.03320088978066143,drex,drex2th7,2020-03-29
43.49,-73.7,0.0,drex,drex6vj7,2020-03-29
43.49,-73.6,0.0,drex,drexmjn5,2020-03-29
43.49,-73.3,0.0,drez,drezkj0e,2020-03-29
43.5,-76.5,0.48637251010886734,dr9x,dr9x7nym,2020-03-29
43.5,-76.4,0.1475260466592853,dr9x,dr9xmqzj,2020-03-29
43.5,-76.3,0.0,dr9x,dr9xrybj,2020-03-29
43.5,-76.2,0.22868331340092596,dr9z,dr9z6nbv,2020-03-29
43.5,-76.0,0.0,dr9z,dr9zqwfm,2020-03-29
43.5,-75.9,0.0,drdp,drdp2ygm,2020-03-29
43.5,-75.8,0.0,drdp,drdp7nuj,2020-03-29
43.5,-75.7,0.0,drdp,drdpmquv,2020-03-29
43.5,-75.3,0.10256468800128539,drdr,drdrqwbj,2020-03-29
43.5,-74.4,0.0,drep,drep6yzt,2020-03-29
43.5,-74.0,0.0,drer,drerknfv,2020-03-29
43.5,-73.9,0.030757730941859657,drer,drerqqgt,2020-03-29
43.5,-73.8,0.0,drex,drex2wum,2020-03-29
43.5,-73.7,0.0,drex,drex6yvm,2020-03-29
43.5,-73.6,0.0,drex,drexmnyj,2020-03-29
43.5,-73.3,0.04972037060148327,drez,drezknbt,2020-03-29
43.51,-76.4,0.0,dr9x,dr9xt2z0,2020-03-29
43.51,-76.3,0.0,dr9x,dr9xxbb0,2020-03-29
43.51,-76.2,0.0,dr9z,dr9zd0bb,2020-03-29
43.51,-76.1,0.0,dr9z,dr9zs2c8,2020-03-29
43.51,-76.0,0.0,dr9z,dr9zw8f2,2020-03-29
43.51,-75.9,0.0,drdp,drdp8bg2,2020-03-29
43.51,-75.3,0.0,drdr,drdrw8b0,2020-03-29
43.51,-74.4,0.0,drep,drepdbz8,2020-03-29
43.51,-74.3,0.0,drep,drept2b2,2020-03-29
43.51,-73.8,0.0,drex,drex88u2,2020-03-29
43.51,-73.7,0.037362958502520215,drex,drexdbv2,2020-03-29
43.51,-73.6,0.0,drex,drext0y0,2020-03-29
43.51,-73.4,0.0,drez,drez98zb,2020-03-29
43.51,-73.3,0.0,drez,drezs0b8,2020-03-29
43.52,-76.4,0.0,dr9x,dr9xt6x4,2020-03-29
43.52,-76.3,0.0,dr9x,dr9xxf84,2020-03-29
43.52,-76.1,0.0,dr9z,dr9zs69d,2020-03-29
43.52,-76.0,0.0,dr9z,dr9zwdd6,2020-03-29
43.52,-75.3,0.0,drdr,drdrwd84,2020-03-29
43.52,-75.1,0.0,drdx,drdxe49f,2020-03-29
43.52,-73.9,0.038187605167316264,drer,drerw6ed,2020-03-29
43.52,-73.4,0.04862279271713814,drez,drez9dxf,2020-03-29
43.52,-73.3,0.0,drez,drezs48d,2020-03-29
43.53,-76.4,0.0,dr9x,dr9xtkrh,2020-03-29
43.53,-76.2,0.0,dr9z,dr9zdh2u,2020-03-29
43.53,-76.1,0.0,dr9z,dr9zsk3s,2020-03-29
43.53,-76.0,0.0,dr9z,dr9zws6k,2020-03-29
43.53,-75.5,0.0,drdr,drdr9uqs,2020-03-29
43.53,-75.4,0.0,drdr,drdrshrk,2020-03-29
43.53,-75.3,0.10248453406265298,drdr,drdrws2h,2020-03-29
43.53,-75.2,0.0,drdx,drdx8u3h,2020-03-29
43.53,-73.9,0.0403075789463639,drer,drerwk7s,2020-03-29
43.53,-73.8,0.08157194363028906,drex,drex8skk,2020-03-29
43.53,-73.7,0.04154354371146965,drex,drexdumk,2020-03-29
43.53,-73.4,0.0,drez,drez9sru,2020-03-29
43.53,-73.3,0.0,drez,drezsh2s,2020-03-29
43.54,-76.2,0.0,dr9z,dr9zdn0y,2020-03-29
43.54,-76.1,0.0,dr9z,dr9zsq1w,2020-03-29
43.54,-76.0,0.0,dr9z,dr9zww4q,2020-03-29
43.54,-75.8,0.0,drdp,drdpenhn,2020-03-29
43.54,-75.3,0.0,drdr,drdrww0n,2020-03-29
43.54,-75.2,0.0,drdx,drdx8y1n,2020-03-29
43.54,-73.7,0.04664356149392915,drex,drexdyjq,2020-03-29
43.54,-73.5,0.0456299264812711,drex,drexxqny,2020-03-29
43.54,-73.4,0.0,drez,drez9wpy,2020-03-29
43.54,-73.3,0.0,drez,drezsn0w,2020-03-29
43.55,-76.2,0.0,dr9z,dr9zf00c,2020-03-29
43.55,-76.1,0.0,dr9z,dr9zu219,2020-03-29
43.55,-76.0,0.0,dr9z,dr9zy843,2020-03-29
43.55,-75.9,0.0,drdp,drdpbb53,2020-03-29
43.55,-75.7,0.0,drdp,drdpv2hc,2020-03-29
43.55,-75.5,0.0,drdr,drdrcbn9,2020-03-29
43.55,-75.4,0.0,drdr,drdru0p3,2020-03-29
43.55,-75.2,0.0,drdx,drdxbb11,2020-03-29
43.55,-74.4,0.0,drep,drepfbp9,2020-03-29
43.55,-73.9,0.034751733128163424,drer,drery259,2020-03-29
43.55,-73.8,0.026105669149540166,drex,drexb8h3,2020-03-29
43.55,-73.7,0.04125633932278291,drex,drexfbj3,2020-03-29
43.55,-73.5,0.0,drex,drexz2nc,2020-03-29
43.55,-73.4,0.0,drez,drezc8pc,2020-03-29
43.55,-73.3,0.0,drez,drezu009,2020-03-29
43.56,-76.2,0.0,dr9z,dr9zf1bg,2020-03-29
43.56,-76.1,0.0,dr9z,dr9zu3ce,2020-03-29
43.56,-76.0,0.0,dr9z,dr9zy9f7,2020-03-29
43.56,-75.9,0.0,drdp,drdpbcg7,2020-03-29
43.56,-75.8,0.0,drdp,drdpg1u5,2020-03-29
43.56,-75.4,0.0,drdr,drdru1z7,2020-03-29
43.56,-75.3,0.0,drdr,drdry9b5,2020-03-29
43.56,-75.2,0.1052729292632015,drdx,drdxbcc5,2020-03-29
43.56,-74.4,0.0,drep,drepfcze,2020-03-29
43.56,-73.8,0.0848704428040126,drex,drexb9u7,2020-03-29
43.56,-73.7,0.0,drex,drexfcv7,2020-03-29
43.56,-73.5,0.0,drex,drexz3yg,2020-03-29
43.56,-73.4,0.0,drez,drezc9zg,2020-03-29
43.57,-76.1,0.0,dr9z,dr9zu79t,2020-03-29
43.57,-76.0,0.0,dr9z,dr9zyedm,2020-03-29
43.57,-75.9,0.0,drdp,drdpbgem,2020-03-29
43.57,-75.5,0.0,drdr,drdrcgwt,2020-03-29
43.57,-75.4,0.0,drdr,drdru5xm,2020-03-29
43.57,-75.3,0.20384935329703133,drdr,drdrye8j,2020-03-29
43.57,-75.2,0.0,drdx,drdxbg9j,2020-03-29
43.57,-74.0,0.2634062486234491,drer,dreru5dv,2020-03-29
43.57,-73.9,0.05137865685114976,drer,drery7et,2020-03-29
43.57,-73.8,0.03753673416990218,drex,drexbesm,2020-03-29
43.57,-73.7,0.0,drex,drexfgtm,2020-03-29
43.57,-73.4,0.0,drez,drezcexv,2020-03-29
43.57,-73.3,0.0,drez,drezu58t,2020-03-29
43.58,-76.1,0.0,dr9z,dr9zum3x,2020-03-29
43.58,-76.0,0.0,dr9z,dr9zyt6r,2020-03-29
43.58,-75.5,0.0,drdr,drdrcvqx,2020-03-29
43.58,-75.3,0.10746967333011546,drdr,drdryt2p,2020-03-29
43.58,-73.6,0.0,drex,drexvjqp,2020-03-29
43.58,-73.3,0.0,drez,drezuj2x,2020-03-29
43.59,-76.2,0.0,dr9z,dr9zfp2f,2020-03-29
43.59,-76.1,0.0,dr9z,dr9zur3d,2020-03-29
43.59,-76.0,0.0,dr9z,dr9zyx66,2020-03-29
43.59,-75.3,0.0,drdr,drdryx24,2020-03-29
43.59,-75.1,0.0,drdx,drdxgp3f,2020-03-29
43.59,-73.9,0.0,drer,dreryr7d,2020-03-29
43.59,-73.8,0.46293635751102463,drex,drexbxk6,2020-03-29
43.59,-73.6,0.0,drex,drexvpq4,2020-03-29
43.59,-73.4,0.0,drez,drezcxrf,2020-03-29
43.59,-73.3,0.09316601426033094,drez,drezup2d,2020-03-29
43.6,-76.2,0.0,drcb,drcb410u,2020-03-29
43.6,-76.1,0.0,drcb,drcbh31s,2020-03-29
43.6,-76.0,0.0,drcb,drcbn94k,2020-03-29
43.6,-75.8,0.0,drf0,drf051hh,2020-03-29
43.6,-75.4,0.0,drf2,drf2h1pk,2020-03-29
43.6,-75.3,0.0,drf2,drf2n90h,2020-03-29
43.6,-75.2,0.2798815618089838,drf8,drf80c1h,2020-03-29
43.6,-75.1,0.0,drf8,drf8511u,2020-03-29
43.6,-73.9,0.0,drg2,drg2n35s,2020-03-29
43.6,-73.8,0.8029470396952924,drg8,drg809hk,2020-03-29
43.6,-73.3,0.0,drgb,drgbh10s,2020-03-29
43.61,-77.9,0.0,drb8,drb856fy,2020-03-29
43.61,-76.2,0.0,drcb,drcb44by,2020-03-29
43.61,-76.1,0.0,drcb,drcbh6cw,2020-03-29
43.61,-76.0,0.0,drcb,drcbndfq,2020-03-29
43.61,-75.4,0.0,drf2,drf2h4zq,2020-03-29
43.61,-75.3,0.0,drf2,drf2ndbn,2020-03-29
43.61,-74.0,0.0,drg2,drg2h4fy,2020-03-29
43.61,-73.8,0.0,drg8,drg80duq,2020-03-29
43.61,-73.7,0.047170100588136595,drg8,drg84fvq,2020-03-29
43.61,-73.4,0.0,drgb,drgb1dzy,2020-03-29
43.62,-77.9,0.0,drb8,drb85kfb,2020-03-29
43.62,-76.2,0.0,drcb,drcb4hbb,2020-03-29
43.62,-76.1,0.0,drcb,drcbhkc8,2020-03-29
43.62,-75.4,0.0,drf2,drf2hhz2,2020-03-29
43.62,-75.3,0.0,drf2,drf2nsb0,2020-03-29
43.62,-73.7,0.0,drg8,drg84uv2,2020-03-29
43.62,-73.4,0.0,drgb,drgb1szb,2020-03-29
43.62,-73.3,0.0,drgb,drgbhhb8,2020-03-29
43.63,-76.2,0.0,drcb,drcb4n8g,2020-03-29
43.63,-76.1,0.0,drcb,drcbhq9e,2020-03-29
43.63,-76.0,0.0,drcb,drcbnwd7,2020-03-29
43.63,-75.4,0.0,drf2,drf2hnx7,2020-03-29
43.63,-75.3,0.0,drf2,drf2nw85,2020-03-29
43.63,-74.0,0.05030809659629675,drg2,drg2hndg,2020-03-29
43.63,-73.9,0.4874260989962233,drg2,drg2nqee,2020-03-29
43.63,-73.8,0.0342609455037411,drg8,drg80ws7,2020-03-29
43.63,-73.7,0.45385781306886225,drg8,drg84yt7,2020-03-29
43.63,-73.4,0.0,drgb,drgb1wxg,2020-03-29
43.64,-76.2,0.0,drcb,drcb602v,2020-03-29
43.64,-76.1,0.0,drcb,drcbk23t,2020-03-29
43.64,-76.0,0.0,drcb,drcbq86m,2020-03-29
43.64,-75.4,0.0,drf2,drf2k0rm,2020-03-29
43.64,-74.0,0.044246945498463267,drg2,drg2k06v,2020-03-29
43.64,-73.8,0.0,drg8,drg828km,2020-03-29
43.64,-73.4,0.0,drgb,drgb38rv,2020-03-29
43.65,-76.1,0.0,drcb,drcbk61x,2020-03-29
43.65,-76.0,0.0,drcb,drcbqd4r,2020-03-29
43.65,-75.9,0.0,drf0,drf02f5r,2020-03-29
43.65,-75.4,0.0,drf2,drf2k4pr,2020-03-29
43.65,-74.2,0.0,drg0,drg0rd1p,2020-03-29
43.65,-74.0,0.0,drg2,drg2k44z,2020-03-29
43.65,-73.8,0.04684544735556261,drg8,drg82dhr,2020-03-29
43.65,-73.4,0.08329681913867217,drgb,drgb3dpz,2020-03-29
43.66,-76.1,0.0,drcb,drcbkk19,2020-03-29
43.66,-76.0,0.0,drcb,drcbqs43,2020-03-29
43.66,-75.9,0.0,drf0,drf02u53,2020-03-29
43.66,-75.4,0.0,drf2,drf2khp3,2020-03-29
43.66,-75.3,0.0,drf2,drf2qs01,2020-03-29
43.66,-75.1,0.0,drf8,drf87h1c,2020-03-29
43.66,-73.9,0.0,drg2,drg2qk59,2020-03-29
43.66,-73.8,0.0,drg8,drg82sh3,2020-03-29
43.66,-73.4,0.0,drgb,drgb3spc,2020-03-29
43.67,-76.2,0.0,drcb,drcb6jbu,2020-03-29
43.67,-76.1,0.0,drcb,drcbkmcs,2020-03-29
43.67,-76.0,0.0,drcb,drcbqtfk,2020-03-29
43.67,-75.4,0.0,drf2,drf2kjzk,2020-03-29
43.67,-74.5,0.06365179128948675,drg0,drg02tyu,2020-03-29
43.67,-74.0,0.2690657706293901,drg2,drg2kjfu,2020-03-29
43.67,-73.8,0.04967268064386282,drg8,drg82tuk,2020-03-29
43.67,-73.7,0.11037369570314406,drg8,drg86vvk,2020-03-29
43.67,-73.5,0.0,drg8,drg8rmyu,2020-03-29
43.68,-76.1,0.0,drcb,drcbkr9w,2020-03-29
43.68,-76.0,0.05435932570970916,drcb,drcbqxdq,2020-03-29
43.68,-75.4,0.21978235556097375,drf2,drf2kpxq,2020-03-29
43.68,-75.3,0.0,drf2,drf2qx8n,2020-03-29
43.68,-74.0,0.0,drg2,drg2kpdy,2020-03-29
43.68,-73.9,0.0,drg2,drg2qrew,2020-03-29
43.68,-73.8,0.04226976452510098,drg8,drg82xsq,2020-03-29
43.68,-73.7,0.0,drg8,drg86ztq,2020-03-29
43.68,-73.5,0.0,drg8,drg8rrwy,2020-03-29
43.69,-76.2,0.0,drcb,drcbd18b,2020-03-29
43.69,-76.1,0.0,drcb,drcbs398,2020-03-29
43.69,-75.5,0.0,drf2,drf29cw8,2020-03-29
43.69,-75.4,0.0,drf2,drf2s1x2,2020-03-29
43.69,-75.3,0.0,drf2,drf2w980,2020-03-29
43.69,-74.0,0.0,drg2,drg2s1db,2020-03-29
43.69,-73.9,0.04277483264990063,drg2,drg2w3e8,2020-03-29
43.69,-73.8,0.0,drg8,drg889s2,2020-03-29
43.69,-73.7,0.0,drg8,drg8dct2,2020-03-29
43.69,-73.5,0.0,drg8,drg8x3wb,2020-03-29
43.7,-76.1,0.0,drcb,drcbs73d,2020-03-29
43.7,-75.4,0.0,drf2,drf2s5r6,2020-03-29
43.7,-75.3,0.0,drf2,drf2we24,2020-03-29
43.7,-75.2,0.0,drf8,drf88g34,2020-03-29
43.7,-75.0,0.0,drf8,drf8t76d,2020-03-29
43.7,-74.7,0.0,drfb,drfbs5m4,2020-03-29
43.7,-74.0,0.04392741546238918,drg2,drg2s56f,2020-03-29
43.7,-73.9,0.0,drg2,drg2w77d,2020-03-29
43.7,-73.8,0.0,drg8,drg88ek6,2020-03-29
43.71,-76.1,0.0,drcb,drcbsm1t,2020-03-29
43.71,-75.9,0.482003252381268,drf0,drf08v5m,2020-03-29
43.71,-75.4,0.0,drf2,drf2sjpm,2020-03-29
43.71,-75.3,0.0,drf2,drf2wt0j,2020-03-29
43.71,-75.0,0.0,drf8,drf8tm4t,2020-03-29
43.71,-74.9,0.0,drf8,drf8xt5m,2020-03-29
43.71,-74.0,0.0,drg2,drg2sj4v,2020-03-29
43.71,-73.9,0.4602057793363998,drg2,drg2wm5t,2020-03-29
43.71,-73.8,0.0,drg8,drg88thm,2020-03-29
43.71,-73.7,0.0,drg8,drg8dvjm,2020-03-29
43.71,-73.4,0.11913732012129928,drgb,drgb9tpv,2020-03-29
43.72,-76.3,0.0,drc8,drc8xybp,2020-03-29
43.72,-76.1,0.05212959609917302,drcb,drcbsqcx,2020-03-29
43.72,-75.5,0.0,drf2,drf29yyx,2020-03-29
43.72,-75.4,0.0,drf2,drf2snzr,2020-03-29
43.72,-75.0,0.0,drf8,drf8tqfx,2020-03-29
43.72,-74.9,0.0,drf8,drf8xwgr,2020-03-29
43.72,-74.8,0.0,drfb,drfb9yur,2020-03-29
43.72,-74.2,0.35910974128418244,drg0,drg0xwcp,2020-03-29
43.72,-74.1,0.09966874944746285,drg2,drg29yfp,2020-03-29
43.72,-74.0,0.0,drg2,drg2snfz,2020-03-29
43.72,-73.9,0.0,drg2,drg2wqgx,2020-03-29
43.72,-73.8,0.15022289254095264,drg8,drg88wur,2020-03-29
43.72,-73.7,0.08433394391730713,drg8,drg8dyvr,2020-03-29
43.72,-73.4,0.08637413446405999,drgb,drgb9wzz,2020-03-29
43.73,-76.1,0.0,drcb,drcbu2c9,2020-03-29
43.73,-75.5,0.0,drf2,drf2cby9,2020-03-29
43.73,-75.4,0.0,drf2,drf2u0z3,2020-03-29
43.73,-75.3,0.0,drf2,drf2y8b1,2020-03-29
43.73,-75.1,0.0,drf8,drf8g0cc,2020-03-29
43.73,-74.8,0.0,drfb,drfbcbu3,2020-03-29
43.73,-74.3,0.0,drg0,drg0v2b3,2020-03-29
43.73,-74.1,0.0,drg2,drg2cbf1,2020-03-29
43.73,-74.0,0.0,drg2,drg2u0fc,2020-03-29
43.73,-73.8,0.0,drg8,drg8b8u3,2020-03-29
43.73,-73.7,0.0,drg8,drg8fbv3,2020-03-29
43.73,-73.5,0.0,drg8,drg8z2yc,2020-03-29
43.74,-76.1,0.05701264632048441,drcb,drcbu69e,2020-03-29
43.74,-75.9,0.0,drf0,drf0bfe7,2020-03-29
43.74,-75.5,0.0,drf2,drf2cfwe,2020-03-29
43.74,-75.4,0.0,drf2,drf2u4x7,2020-03-29
43.74,-75.3,0.0,drf2,drf2yd85,2020-03-29
43.74,-74.9,0.0,drf8,drf8zde7,2020-03-29
43.74,-74.8,0.0,drfb,drfbcfs7,2020-03-29
43.74,-74.3,0.10951547108961192,drg0,drg0v687,2020-03-29
43.74,-74.1,0.0,drg2,drg2cfd5,2020-03-29
43.74,-73.9,0.0,drg2,drg2y6ee,2020-03-29
43.74,-73.8,0.0,drg8,drg8bds7,2020-03-29
43.74,-73.4,0.0,drgb,drgbcdxg,2020-03-29
43.75,-76.1,0.29336775791589287,drcb,drcbuk3w,2020-03-29
43.75,-75.9,0.0,drf0,drf0bu7q,2020-03-29
43.75,-75.5,0.0,drf2,drf2cuqw,2020-03-29
43.75,-75.4,0.0,drf2,drf2uhrq,2020-03-29
43.75,-75.3,0.0,drf2,drf2ys2n,2020-03-29
43.75,-74.9,0.11350137035140331,drf8,drf8zs7q,2020-03-29
43.75,-74.8,0.0,drfb,drfbcukq,2020-03-29
43.75,-74.0,0.0,drg2,drg2uh6y,2020-03-29
43.75,-73.9,0.0,drg2,drg2yk7w,2020-03-29
43.75,-73.8,0.14783989433963243,drg8,drg8bskq,2020-03-29
43.75,-73.5,0.11371768703571844,drg8,drg8zkqy,2020-03-29
43.75,-73.4,0.0,drgb,drgbcsry,2020-03-29
43.76,-76.2,0.0,drcb,drcbfn2b,2020-03-29
43.76,-76.1,0.05133105423914504,drcb,drcbuq38,2020-03-29
43.76,-76.0,0.05883294564878888,drcb,drcbyw62,2020-03-29
43.76,-75.9,0.0,drf0,drf0by72,2020-03-29
43.76,-75.4,0.0,drf2,drf2unr2,2020-03-29
43.76,-75.3,0.05488092759089152,drf2,drf2yw20,2020-03-29
43.76,-74.9,0.0,drf8,drf8zw72,2020-03-29
43.76,-74.8,0.0,drfb,drfbcyk2,2020-03-29
43.76,-74.3,0.06982922585002983,drg0,drg0vq22,2020-03-29
43.76,-73.9,0.12702765021152398,drg2,drg2yq78,2020-03-29
43.76,-73.8,0.0,drg8,drg8bwk2,2020-03-29
43.76,-73.6,0.0,drg8,drg8vnq0,2020-03-29
43.77,-76.2,0.0,drcc,drcc400f,2020-03-29
43.77,-76.1,0.12185990524380831,drcc,drcch21d,2020-03-29
43.77,-76.0,0.0,drcc,drccn846,2020-03-29
43.77,-75.9,0.0,drf1,drf10b56,2020-03-29
43.77,-75.5,0.0,drf3,drf31bnd,2020-03-29
43.77,-75.4,0.0,drf3,drf3h0p6,2020-03-29
43.77,-74.8,0.0,drfc,drfc1bh6,2020-03-29
43.77,-74.2,0.0,drg1,drg1p814,2020-03-29
43.77,-74.1,0.0,drg3,drg31b44,2020-03-29
43.77,-74.0,0.0,drg3,drg3h04f,2020-03-29
43.77,-73.9,0.0,drg3,drg3n25d,2020-03-29
43.77,-73.8,0.0,drg9,drg908h6,2020-03-29
43.77,-73.4,0.0,drgc,drgc18pf,2020-03-29
43.78,-76.2,0.0,drcc,drcc41bu,2020-03-29
43.78,-76.1,0.0,drcc,drcch3cs,2020-03-29
43.78,-76.0,0.0,drcc,drccn9fk,2020-03-29
43.78,-75.8,0.0,drf1,drf151uh,2020-03-29
43.78,-75.7,0.0,drf1,drf1j3uu,2020-03-29
43.78,-75.6,0.0,drf1,drf1p9vu,2020-03-29
43.78,-75.5,0.0,drf3,drf31cys,2020-03-29
43.78,-75.4,0.0,drf3,drf3h1zk,2020-03-29
43.78,-74.6,0.0,drfc,drfcn3vu,2020-03-29
43.78,-74.3,0.07602320567294102,drg1,drg1j3bk,2020-03-29
43.78,-74.0,0.0,drg3,drg3h1fu,2020-03-29
43.78,-73.9,0.12930620459542735,drg3,drg3n3gs,2020-03-29
43.78,-73.8,0.0,drg9,drg909uk,2020-03-29
43.79,-76.2,0.0,drcc,drcc458z,2020-03-29
43.79,-76.1,0.0,drcc,drcch79x,2020-03-29
43.79,-76.0,0.0,drcc,drccnedr,2020-03-29
43.79,-75.8,0.0,drf1,drf155sp,2020-03-29
43.79,-75.7,0.0,drf1,drf1j7sz,2020-03-29
43.79,-75.6,0.0,drf1,drf1petz,2020-03-29
43.79,-75.5,0.0,drf3,drf31gwx,2020-03-29
43.79,-75.4,0.0,drf3,drf3h5xr,2020-03-29
43.79,-75.3,0.0,drf3,drf3ne8p,2020-03-29
43.79,-73.4,0.0,drgc,drgc1exz,2020-03-29
43.8,-76.0,0.0,drcc,drccntd3,2020-03-29
43.8,-75.9,0.0,drf1,drf10ve3,2020-03-29
43.8,-75.7,0.0,drf1,drf1jmsc,2020-03-29
43.8,-75.5,0.0,drf3,drf31vw9,2020-03-29
43.8,-75.4,0.0,drf3,drf3hjx3,2020-03-29
43.81,-76.1,0.0,drcc,drcchr3e,2020-03-29
43.81,-76.0,0.0,drcc,drccnx67,2020-03-29
43.81,-75.8,0.47936244213284235,drf1,drf15pk5,2020-03-29
43.81,-75.5,0.0,drf3,drf31zqe,2020-03-29
